APOA2	Hyperlipidemia, familial combined	
LDLR	Hyperlipidemia, combined, 1	
CNR1	Hyperlipidemia, combined, 1	
APOC3	Hyperlipidemia, combined, 1	
CYP2D6	Hyperlipidemia, combined, 1	
PTH	Hyperlipidemia, combined, 1	
C3	Hyperlipidemia, combined, 1	
APOE	Hyperlipidemia, familial combined	
HP	Hyperlipidemia, combined, 1	
APOE	Hyperlipidemia, combined, 1	
CYP3A4	Hyperlipidemia, combined, 1	
TFG	Hyperlipidemia, combined, 1	
APOC3	Hyperlipidemia, familial combined	
SHC1	Hyperlipidemia, combined, 1	
KL	Hyperlipidemia, combined, 1	
CYP2C9	Hyperlipidemia, combined, 1	
FABP2	Hyperlipidemia, familial combined	
CCR2	Hyperlipidemia, combined, 1	
AGTR2	Hyperlipidemia, combined, 1	
APOA2	Hyperlipidemia, combined, 1	
ABCB1	Hyperlipidemia, combined, 1	
SLC10A1	Hyperlipidemia, combined, 1	
F5	Hyperlipidemia, combined, 1	
FSHR	Hyperlipidemia, combined, 1	
TRH	Hyperlipidemia, combined, 1	
AGT	Hyperlipidemia, combined, 1	
CYP2C19	Hyperlipidemia, combined, 1	
ESR1	Hyperlipidemia, combined, 1	
LRP2	Hyperlipidemia, combined, 1	
ALB	Hyperlipidemia, familial combined	
F2	Hyperlipidemia, combined, 1	
APOB	Hyperlipidemia, combined, 1	
CYP3A5	Hyperlipidemia, combined, 1	
NPHS1	Hyperlipidemia, combined, 1	
NPY	Hyperlipidemia, combined, 1	
APOC1	Hyperlipidemia, combined, 1	
FN1	Hyperlipidemia, familial combined	
FABP2	Hyperlipidemia, combined, 1	
SLC25A13	Hyperlipidemia, combined, 1	
GCG	Hyperlipidemia, combined, 1	
GH1	Hyperlipidemia, combined, 1	
ADRB2	Hyperlipidemia, combined, 1	
ADM	Hyperlipidemia, combined, 1	
ESR2	Hyperlipidemia, combined, 1	
CD59	Hyperlipidemia, familial combined	
ADRB1	Hyperlipidemia, combined, 1	
GAL	Hyperlipidemia, combined, 1	
CDCP1	Hyperlipidemia, combined, 1	
ALB	Hyperlipidemia, combined, 1	
SLCO1B1	Hyperlipidemia, combined, 1	
ADRB3	Hyperlipidemia, combined, 1	
CCR7	Hyperlipidemia, combined, 1	
APOA4	Hyperlipidemia, combined, 1	
APOC2	Hyperlipidemia, combined, 1	
APOA4	Hyperlipidemia, familial combined	
APOA1	Hyperlipidemia, familial combined	
PTPRA	Hyperlipidemia, combined, 1	
CRABP2	Hyperlipidemia, familial combined	
CCR5	Hyperlipidemia, combined, 1	
CYP2C8	Hyperlipidemia, combined, 1	
F7	Hyperlipidemia, combined, 1	
CYP19A1	Hyperlipidemia, combined, 1	
SAA1	Hyperlipidemia, combined, 1	
IRS1	Hyperlipidemia, combined, 1	
CCL5	Hyperlipidemia, combined, 1	
APOA1	Hyperlipidemia, combined, 1	
MTHFR	Hyperlipidemia, combined, 1	
LDLRAP1	Hyperlipidemia, combined, 1	
AGTR1	Hyperlipidemia, combined, 1	
HTR2C	NMS	0.8407682499807351	
HTR1B	PMCH	0.8407682499807351	
GPR18	PMCH	0.8407682499807351	
CHRM2	APLN	0.8407682499807351	
CHRM4	FPR1	0.8354005520686607	
AR	H3F3B	0.8556066374180984	
HTR1E	CXCL6	0.8459813396079446	
CYP3A4	CYP3A4*1, CYP3A4*20, CYP3A4*8	0.9135172474836407	
EGFR	VAMP4	0.8628338709774962	
CHRM3	PMCH	0.833320481754769	
P2RY12	TAS2R39	0.8354005520686607	
EGFR	NRTN	0.847975029345742	
CYP19A1	rs10046	0.99	
UGT2B7	rs7662029	0.99	
ADORA1	MTNR1A	0.8252219011119977	
AGTR1	NMS	0.8459813396079446	
DRD1	TSHB	0.8407682499807351	
Methotrexate	ABCB1	1	
HTR5A	CCR1	0.8354005520686607	
P2RY12	CCL25	0.8407682499807351	
Methotrexate	MTHFR	1	
GRIN2C	GRIN1	0.8480904465605648	
HRH1	NMUR1	0.8354005520686607	
DRD4	TAS2R4	0.8354005520686607	
HTR1A	CXCR2	0.8354005520686607	
ADRB2	RAMP1	0.8421959353175904	
GPR18	OXER1	0.8252219011119977	
HTR2C	QRFPR	0.8252219011119977	
ABCC1	rs4148350	0.99	
HTR1E	FPR3	0.8354005520686607	
CHRM2	VAMP3	0.863443159858049	
ADRB2	GPR45	0.8252219011119977	
CYP2C19	CYP2C19*1, CYP2C19*8, CYP2C19*9	0.99	
HTR2C	EDNRA	0.8252219011119977	
CHRM2	HGS	0.863443159858049	
CHRM5	GNB1	0.8526462282435747	
HTR2A	NMS	0.8407682499807351	
CHRM2	CCL25	0.8407682499807351	
HRH1	OXTR	0.8252219011119977	
EGFR	IL2RB	0.8435102388865442	
DRD4	OPRL1	0.8354005520686607	
ADORA1	GNB1	0.8526462282435747	
HTR1D	OPRD1	0.8354005520686607	
HTR5A	GRM2	0.8252219011119977	
JAK2	PTPN11	0.8646311356702836	
HRH4	CXCR6	0.8354005520686607	
P2RY12	GNAI3	0.8632667287580127	
JAK1	IFNA13	0.8622496297868503	
CHRM2	FCHO1	0.8583026292860755	
HTR1E	ADRA2A	0.8252219011119977	
HTR1A	HCAR3	0.8354005520686607	
CHRM4	MTNR1B	0.8252219011119977	
OPRK1	CCL25	0.8407682499807351	
HTR6	P2RY11	0.8252219011119977	
HRH2	GIP	0.8407682499807351	
DRD2	TAS2R20	0.8354005520686607	
CHRM1	AGT	0.8407682499807351	
HTR1E	P2RY13	0.8354005520686607	
rs6759892	UGT1A8	0.9043820750088043	
CHRM4	CCR2	0.8354005520686607	
Tofacitinib	CYP2C19	1	
OPRK1	CCL28	0.8407682499807351	
Aripiprazole	CYP3A5	1	
CHRM3	GNA14	0.8595571341704282	
CHRM4	TAS2R43	0.8354005520686607	
DRD3	ANXA1	0.8459813396079446	
HTR7	MC2R	0.8252219011119977	
DRD4	CORT	0.8407682499807351	
ADRA1B	F2R	0.8252219011119977	
HTR2A	ADRA1D	0.8354005520686607	
HTR2A	CYSLTR2	0.8252219011119977	
P2RY12	OPRL1	0.8354005520686607	
CHRM2	GRM4	0.8252219011119977	
CHRM4	CXCL2	0.8407682499807351	
Betaxolol	ADRB1	1	
Estradiol	CYP1B1	1	
EGFR	CSF2RA	0.8435102388865442	
HRH1	GPR65	0.8354005520686607	
ADRA1D	EDNRA	0.8252219011119977	
HTR1A	CNR1	0.8354005520686607	
ADRB2	HTR7	0.8354005520686607	
Quetiapine	HTR1E	1	
SLC19A1	rs1051298	0.99	
FOLR1	COPG2	0.8522475701126215	
HTR5A	CXCR3	0.8354005520686607	
CHRM2	CXCL11	0.8407682499807351	
CYP3A4	rs35599367	0.99	
HTR5A	TAS2R38	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SLC1A5	0.818984274335209	
UGT1A9	rs6714486	0.9135172474836407	
HTR5A	NPY1R	0.8252219011119977	
HRH1	NMUR2	0.8421959353175904	
HTR2A	GHSR	0.8354005520686607	
HTR1A	TAS2R14	0.8354005520686607	
ADORA1	CCL28	0.8407682499807351	
HTR1A	S1PR2	0.8252219011119977	
HTR2B	LPAR2	0.8252219011119977	
Arformoterol	CYP2D6	1	
CHRM4	CCR10	0.8354005520686607	
EGFR	AP2B1	0.8664242982340606	
OPRK1	CXCR6	0.8354005520686607	
DRD2	NPW	0.8407682499807351	
ADRA2C	GNAT3	0.8497082254156562	
ADRA1B	EDN2	0.833320481754769	
CHRM4	PPBP	0.8407682499807351	
DRD4	CXCL9	0.8407682499807351	
ADORA1	HTR1B	0.8354005520686607	
CHRM1	HCRT	0.833320481754769	
CHRM5	CYSLTR2	0.8252219011119977	
P2RY12	HCAR3	0.8354005520686607	
HTR2B	GNA11	0.8595571341704282	
CHRM5	PTAFR	0.8252219011119977	
ADRB2	PTH2	0.8407682499807351	
JAK3	SHC1	0.8643188307528107	
CHRM1	GAST	0.8407682499807351	
DRD3	CXCL5	0.8407682499807351	
DRD3	NPBWR1	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
EGFR	CAMK2A	0.8435102388865442	
UGT1A1	rs1042640	0.8775210229989678	
CHRM2	LDLRAP1	0.863443159858049	
UGT1A1	UGT1A1*1, UGT1A1*28	0.99	
UGT1A8	rs6759892	0.8775210229989678	
Valsartan	CYP2C9	1	
CHRM1	EDN3	0.833320481754769	
HTR1E	CCL20	0.8407682499807351	
OPRK1	NPY	0.833320481754769	
CYP3A5	rs17161788	0.99	
HTR2A	NTSR1	0.8252219011119977	
ADRA1D	OXT	0.833320481754769	
Prasugrel	CYP2C9	1	
CHRM4	TAS2R10	0.8354005520686607	
ADRA1A	ADRA1D	0.849809014912932	
Pramipexole	HTR1D	1	
HTR2A	PTGFR	0.8252219011119977	
HRH4	S1PR4	0.8252219011119977	
P2RY12	TAS2R3	0.8354005520686607	
HTR2B	MLNR	0.8354005520686607	
CHRM3	TRH	0.8407682499807351	
ADRA1A	CCKBR	0.8354005520686607	
DRD5	GPHA2	0.8407682499807351	
HTR5A	GPR55	0.8354005520686607	
HTR6	GLP2R	0.8354005520686607	
CHRM4	P2RY13	0.8354005520686607	
HRH4	GNAI2	0.8526462282435747	
DRD4	SSTR3	0.8354005520686607	
DRD2	CXCL10	0.8407682499807351	
UGT1A7	UGT1A7*3	0.8953382542587163	
HTR1A	ADRA2A	0.8252219011119977	
DRD4	HTR1D	0.8354005520686607	
HTR2C	P2RY1	0.8354005520686607	
OPRK1	P2RY14	0.8354005520686607	
AGTR1	rs5182	0.99	
Propafenone	ABCB1	1	
ADRA1A	HRH1	0.8354005520686607	
HTR1B	CCR4	0.8354005520686607	
CHRM5	HCRT	0.833320481754769	
OPRK1	TAS2R46	0.8354005520686607	
JAK2	IL13RA1	0.8541037391936209	
HTR1B	BDKRB2	0.8354005520686607	
GPR18	CCL25	0.8407682499807351	
Olanzapine	CYP2C19	1	
CHRM5	NPS	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CACNA1I	0.818984274335209	
EGFR	ARPC2	0.8628338709774962	
EGFR	rs11568315	0.99	
CHRM3	KISS1R	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SLC25A13	0.818984274335209	
HTR1B	AGTR2	0.8354005520686607	
UGT1A9	rs34993780	0.8775210229989678	
HTR2A	PROKR1	0.8354005520686607	
HTR1B	ADRA2B	0.8252219011119977	
DRD1	CALCR	0.8421959353175904	
ADRB1	MC5R	0.8252219011119977	
DRD2	MT-RNR2	0.8459813396079446	
HTR5A	MTNR1B	0.8252219011119977	
DRD4	CCL28	0.8407682499807351	
ADRB2	WNT5A	0.863443159858049	
HTR1A	CXCL10	0.8407682499807351	
HTR1B	GRM6	0.8252219011119977	
UGT1A1	rs10929303	0.9320653479069899	
OPRK1	CORT	0.8407682499807351	
GPR18	TAS2R16	0.8354005520686607	
HTR1D	CCL20	0.8407682499807351	
Testosterone	CYP1B1	1	
ADORA1	CXCR2	0.8354005520686607	
HTR5A	NPW	0.8407682499807351	
DRD3	GABBR2	0.8252219011119977	
ADRA1B	LTB4R	0.8252219011119977	
EGFR	SOS1	0.8700025940714176	
UGT1A9	rs8330	0.8953382542587163	
ADRA2A	PMCH	0.833320481754769	
FOLR1	SEC23IP	0.857962761909534	
HRH2	GIPR	0.8354005520686607	
OPRK1	S1PR4	0.8252219011119977	
UGT1A8	rs2070959	0.9702989999999999	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	RLF	0.8638247395845513	
HTR1A	LPAR1	0.8252219011119977	
DRD3	FPR2	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AP4E1	0.8638247395845513	
HTR5A	SUCNR1	0.8354005520686607	
DRD4	HTR1B	0.8354005520686607	
GPR18	PPY	0.833320481754769	
P2RY12	LPAR3	0.8252219011119977	
HTR2C	ADRA1A	0.8354005520686607	
JAK1	LIFR	0.8111510027898975	
ADORA1	NMS	0.8407682499807351	
ADRA2A	GNG2	0.8626329038096527	
EGFR	WASL	0.8628338709774962	
HTR2B	FFAR2	0.8354005520686607	
GRIN1	DLG4	0.851577718501957	
ADRB2	NECAP1	0.8664623807565615	
Zidovudine	SLC29A2	1	
DRD5	HRH2	0.8354005520686607	
P2RY12	NPY	0.833320481754769	
DRD5	NPS	0.8407682499807351	
HTR1E	GRM2	0.8252219011119977	
DRD4	TAS2R1	0.8354005520686607	
CHRM2	TGOLN2	0.863443159858049	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PHC3	0.8638247395845513	
HTR5A	C5AR1	0.8354005520686607	
rs6759892	UGT1A9	0.8687458127689781	
DRD1	GNG2	0.8526462282435747	
ADORA1	CCL19	0.8407682499807351	
ADRB2	IAPP	0.8407682499807351	
HRH1	AGT	0.8407682499807351	
DRD3	CCR7	0.8354005520686607	
HTR6	NPS	0.8407682499807351	
CYP3A4	rs2242480	0.99	
CHRM4	TAS2R5	0.8354005520686607	
HTR2A	BDKRB2	0.8354005520686607	
HRH1	LPAR1	0.8252219011119977	
Ziprasidone	DRD1	1	
ADRB2	RAB5A	0.8129393082389929	
DRD4	TAS2R7	0.8354005520686607	
DRD1	GPR20	0.8252219011119977	
CHRM3	GNB1	0.8526462282435747	
ADRA1D	GNA11	0.8595571341704282	
DRD2	ADRA2C	0.8252219011119977	
HTR1B	MCHR2	0.8354005520686607	
DRD2	rs1799732	0.99	
HTR1E	TAS2R31	0.8354005520686607	
CHRM2	ADORA1	0.8354005520686607	
HRH4	CCL20	0.8407682499807351	
rs10929303	UGT1A	0.9414801494009999	
HTR1D	TAS2R42	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*2, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
EGFR	CAMK2D	0.8435102388865442	
CYP3A43	rs472660	0.99	
DRD4	CXCR1	0.8354005520686607	
CHRM4	GPR17	0.8252219011119977	
EGFR	SYNJ1	0.8613363396709319	
CYP2C9	CYP2C9*1, CYP2C9*13, CYP2C9*2, CYP2C9*3	0.99	
DRD5	GPHB5	0.8407682499807351	
GRIN2C	GRIN2C	0.8354005520686607	
CHRM2	CCR10	0.8354005520686607	
EGFR	SHC1	0.8690126478566949	
CHRM3	LPAR5	0.8252219011119977	
DRD4	HTR5A	0.8354005520686607	
CYP3A4	rs4646437	0.9509900498999999	
VKORC1	rs104894541	0.99	
CHRM5	GRM1	0.8354005520686607	
HRH1	UTS2R	0.8354005520686607	
DRD5	GPR32	0.8252219011119977	
CHRM4	TAS2R45	0.8354005520686607	
CHRM5	CASR	0.8354005520686607	
P2RY12	TAS2R45	0.8354005520686607	
P2RY12	ADRA2C	0.8252219011119977	
FOLR1	COG5	0.8197146809151086	
HTR1D	TAS2R43	0.8354005520686607	
ADORA1	TAS2R31	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CRB1	0.8638247395845513	
P2RY12	C3	0.8407682499807351	
HTR1B	CCL23	0.8407682499807351	
Propofol	FAAH	1	
CHRM4	CCR9	0.8354005520686607	
GRIN2B	EFNB1	0.8526462282435747	
ADRB2	UBC	0.863443159858049	
ADRA1B	GCG	0.8407682499807351	
DRD4	OXGR1	0.8354005520686607	
Ziprasidone	DRD5	1	
CHRM1	ADRA1D	0.8354005520686607	
DRD2	BDKRB2	0.8354005520686607	
HTR5A	RXFP4	0.8354005520686607	
HTR5A	DRD3	0.8354005520686607	
UGT1A8	rs6431558	0.8775210229989678	
EGFR	GFRA3	0.847975029345742	
HTR2A	NMUR2	0.8421959353175904	
DRD5	GPR83	0.8252219011119977	
ADRA1D	NPFFR2	0.8252219011119977	
CYP3A4	rs4646440	0.8775210229989678	
UGT1A9	rs72551330	0.8775210229989678	
HTR2C	XCL1	0.833320481754769	
HTR1A	GALR2	0.8252219011119977	
HTR1D	NPB	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GABBR1	0.8638247395845513	
UGT1A7	UGT1A7*3	0.8775210229989678	
UGT1A1	rs10929302	0.9135172474836407	
FOLR1	KDELR1	0.8354005520686607	
HRH4	APP	0.8407682499807351	
DRD5	TSHR	0.8354005520686607	
HTR7	GNAS	0.8549476386052599	
HTR1E	KNG1	0.8407682499807351	
DRD3	CXCL11	0.8407682499807351	
CHRM2	SLC2A8	0.863443159858049	
ADORA1	TAS2R38	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PF4V1	0.8638247395845513	
Olanzapine	HTR2B	1	
CHRM1	NPFFR1	0.8252219011119977	
SLC19A1	rs3788189	0.99	
ADRB2	TSHB	0.8407682499807351	
HTR1E	CCL19	0.8407682499807351	
HRH4	GPR17	0.8252219011119977	
CHRM4	HTR1A	0.8354005520686607	
AGTR1	UTS2B	0.8407682499807351	
CHRM2	NMUR1	0.8354005520686607	
ADORA1	NMUR2	0.8421959353175904	
HTR1B	GALR2	0.8252219011119977	
CYP19A1	rs3759811	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CTSL	0.818984274335209	
ADORA1	CXCL9	0.8407682499807351	
HRH1	F2RL1	0.8252219011119977	
CHRM1	LPAR6	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	APOE	0.818984274335209	
EGFR	PTK2	0.8435102388865442	
GPR18	CXCR4	0.8354005520686607	
EGFR	EPS15L1	0.866715527166346	
P2RY12	ADRA2B	0.8252219011119977	
ADRA1D	NTSR1	0.8252219011119977	
HRH4	HTR1D	0.8354005520686607	
GRIN2B	GRIN2C	0.8354005520686607	
Methotrexate	PGD	1	
CYP2B6	rs58425034	0.99	
SLCO1B3	rs4149117	0.99	
HTR1B	SSTR4	0.8354005520686607	
HTR2B	GHRL	0.8407682499807351	
CHRM4	LPAR5	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SCN5A	0.8638247395845513	
Gabapentin	BCAT1	1	
CHRM3	NMUR2	0.8421959353175904	
Ziprasidone	HTR3A	1	
GRIN2B	EPHB1	0.8526462282435747	
CYP2A6	CYP2A6*10, CYP2A6*11, CYP2A6*18A, CYP2A6*19, CYP2A6*1A, CYP2A6*4A, CYP2A6*4C, CYP2A6*7, CYP2A6*9A	0.99	
DRD2	GALR2	0.8252219011119977	
CHRM1	NPSR1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CLCA2	0.8638247395845513	
CHRM5	F2RL2	0.8252219011119977	
Estradiol	SLC22A3	1	
HTR1A	CCR10	0.8354005520686607	
ADRA1A	GNRHR2	0.8354005520686607	
ADRB2	GIPR	0.8354005520686607	
HRH4	PYY	0.833320481754769	
HTR1A	GNG2	0.8526462282435747	
CHRM2	CXCL2	0.8407682499807351	
HTR2A	PROK2	0.8407682499807351	
CHRM2	MCHR1	0.8354005520686607	
DRD3	CXCR4	0.8354005520686607	
P2RY12	CXCR5	0.8354005520686607	
EGFR	VAMP2	0.8628338709774962	
CHRM4	GPR55	0.8354005520686607	
UGT1A1	UGT1A1*1, UGT1A1*28, UGT1A1*37, UGT1A1*6	0.9135172474836407	
DRD5	GCG	0.849809014912932	
CYP2B6	CYP2B6*27, CYP2B6*28	0.99	
HTR1E	GNAI3	0.8526462282435747	
EGFR	TRIP10	0.863443159858049	
CYP2C19	CYP2C19*1, CYP2C19*2	0.99	
CHRM4	PNOC	0.8407682499807351	
ADRB1	CRHR1	0.8354005520686607	
DRD4	PENK	0.8407682499807351	
EGFR	SYT9	0.8628338709774962	
UGT1A1	rs10929302	0.8600583546412883	
ESR2	rs944050	0.99	
HTR7	RLN3	0.8407682499807351	
ADRA1B	PROK1	0.8407682499807351	
Glycine	SLC32A1	1	
CHRM2	CXCL9	0.8407682499807351	
CHRM1	NMB	0.8407682499807351	
FOLR1	CNIH2	0.8580060915991022	
UGT1A9	rs2741049	0.99	
DRD4	TAS2R41	0.8354005520686607	
ADRA1A	GHRL	0.8407682499807351	
ADRB2	TSHR	0.8354005520686607	
P2RY12	TAS2R7	0.8354005520686607	
HRH1	CHRM3	0.8354005520686607	
GRIN1	GRIN2A	0.8480904465605648	
EGFR	GRIN1	0.8435102388865442	
JAK1	IFNA8	0.8622496297868503	
CHRM2	EPS15L1	0.863443159858049	
ENOSF1	rs2612091	0.9702989999999999	
ABCB1	rs4728709	0.99	
AGTR1	XCL1	0.833320481754769	
ADRB2	GPR27	0.8252219011119977	
HTR1B	INSL5	0.8407682499807351	
UGT1A9	rs17868320	0.8775210229989678	
ADRA1D	FFAR2	0.8354005520686607	
ADRA2C	APP	0.833320481754769	
P2RY12	P2RY12 A, P2RY12 F	0.99	
HTR1E	HEBP1	0.8407682499807351	
P2RY12	TAS2R8	0.8354005520686607	
CYP3A4	rs2740574	0.8775210229989678	
HTR1B	NMUR2	0.8421959353175904	
Testosterone	CYP11A1	1	
rs2070959	UGT1A9	0.92274469442792	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GFAP	0.818984274335209	
HTR2C	GNRH2	0.8407682499807351	
CYP2D6	CYP2D6*1, CYP2D6*38, CYP2D6*4, CYP2D6*5, CYP2D6*9	0.99	
ADRB2	TF	0.863443159858049	
CHRM1	CCK	0.833320481754769	
CHRM4	TAS2R42	0.8354005520686607	
UGT1A8	rs2070959	0.99	
CHRM2	GNG2	0.8526462282435747	
CHRM2	TAS2R43	0.8354005520686607	
HTR1B	PENK	0.8407682499807351	
CHRM4	PPY	0.833320481754769	
UGT1A9	rs3832043	0.9135172474836407	
HTR2A	GNRH2	0.8407682499807351	
DRD4	BDKRB1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR8D2	0.8638247395845513	
GPR18	PYY	0.833320481754769	
Zidovudine	CYP3A4	1	
OPRK1	CXCR3	0.8354005520686607	
UGT1A9	rs58597806	0.8775210229989678	
P2RY12	HCAR1	0.8354005520686607	
P2RY12	CCL16	0.8407682499807351	
HTR5A	SSTR5	0.8354005520686607	
Quetiapine	HTR1D	1	
HTR6	GPR84	0.8252219011119977	
HTR5A	C3AR1	0.8354005520686607	
HTR5A	TAS2R8	0.8354005520686607	
OPRK1	TAS2R60	0.8354005520686607	
DRD4	MTNR1A	0.8252219011119977	
ADRA1B	MLNR	0.8354005520686607	
CHRM1	HCRTR2	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*1xN, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
HRH1	HCRT	0.833320481754769	
ADRA1D	ADRA1D	0.849809014912932	
DRD2	C3	0.8407682499807351	
HRH2	INSL3	0.8407682499807351	
ADRA1A	OXTR	0.8252219011119977	
GPR18	PDYN	0.8407682499807351	
Olanzapine	ORM1	1	
UGT2B7	rs7438135	0.99	
JAK2	CAMK2G	0.8354005520686607	
HTR2C	NMUR1	0.8354005520686607	
HTR1D	GNAI2	0.8526462282435747	
ADRA1D	CASR	0.8354005520686607	
ADORA1	CNR1	0.8354005520686607	
HTR1D	CXCR2	0.8354005520686607	
EGFR	SPTBN4	0.8435102388865442	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CST3	0.818984274335209	
HTR2B	UTS2B	0.8407682499807351	
EGFR	ARRB1	0.863443159858049	
ADRB2	PACSIN2	0.863443159858049	
HTR1B	NPBWR2	0.8354005520686607	
Methotrexate	SLC19A1	1	
ADRA2A	rs1800544	0.8375215262118652	
CYP3A4	rs56324128	0.9509900498999999	
ABCC3	rs4793665	0.99	
OPRK1	PDYN	0.8436671950788296	
CHRM4	LPAR3	0.8252219011119977	
HTR1A	AGTR2	0.8354005520686607	
HTR2A	rs6313	0.99	
EGFR	rs712829	0.99	
HRH2	ADM	0.8407682499807351	
OPRK1	LPAR2	0.8252219011119977	
ADRA2C	ADRA2A	0.8459813396079446	
NR1I2	rs1523130	0.99	
GPR18	CHRM4	0.8354005520686607	
HTR1A	TAS2R5	0.8354005520686607	
ADRA1A	TACR3	0.8252219011119977	
ADRA1D	ADRA1B	0.849809014912932	
AGTR1	PROK2	0.8407682499807351	
ADRA1D	XCL2	0.833320481754769	
VKORC1	rs9923231	0.99	
HTR1D	CXCR3	0.8354005520686607	
CHRM2	ARRB2	0.8645785616292008	
HTR1A	NPY2R	0.8252219011119977	
HTR1B	PTGDR2	0.8252219011119977	
HTR5A	AGT	0.8407682499807351	
DRD4	S1PR2	0.8252219011119977	
HTR1D	GRM2	0.8252219011119977	
HTR1B	CCR2	0.8354005520686607	
HTR6	ADORA2B	0.8354005520686607	
FOLR1	LMAN1	0.8580060915991022	
CYP3A4	rs4987161	0.99	
DRD3	GNAI1	0.8526462282435747	
HTR6	ADCYAP1R1	0.8354005520686607	
HTR5A	CCR2	0.8354005520686607	
HTR7	ADM2	0.8407682499807351	
FOLR1	COG7	0.8197146809151086	
OPRK1	GABBR2	0.8252219011119977	
Estradiol	ABCB1	1	
NPHS1	rs3814995	0.8551864921887058	
Testosterone	AR	1	
HRH1	MLN	0.8407682499807351	
rs8330	UGT1A1	0.9414801494009999	
EGFR	SPTA1	0.8435102388865442	
ADRA1B	CCKAR	0.8252219011119977	
ADRB2	GPHB5	0.8407682499807351	
ADORA1	HTR1D	0.8354005520686607	
HTR2A	KNG1	0.8407682499807351	
HTR2A	NMBR	0.8354005520686607	
OPRK1	NMUR1	0.8354005520686607	
ADRB2	CLTB	0.866142943288039	
AGTR1	OXT	0.833320481754769	
DRD2	NPY2R	0.8252219011119977	
Prasugrel	ALB	1	
AGTR1	LTB4R2	0.8252219011119977	
ADRA1A	GRPR	0.8354005520686607	
rs2070959	UGT1A7	0.9801	
AGTR1	NMUR2	0.8470141168187869	
DRD2	GABBR2	0.8252219011119977	
CHRM2	OXER1	0.8252219011119977	
ADRA1A	GNA12	0.8526462282435747	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PLAG1	0.8638247395845513	
DRD3	CCR1	0.8354005520686607	
CHRM2	CNR1	0.8354005520686607	
P2RY12	PDYN	0.8407682499807351	
HTR7	GCG	0.849809014912932	
DRD4	TAS2R31	0.8354005520686607	
HTR1A	SSTR5	0.8354005520686607	
CHRM3	LPAR3	0.8252219011119977	
Propofol	CYP1B1	1	
HTR1D	OXER1	0.8252219011119977	
ADRA1B	TACR3	0.8252219011119977	
HTR1E	TAS2R14	0.8354005520686607	
P2RY12	S1PR4	0.8252219011119977	
P2RY12	PMCH	0.8407682499807351	
JAK1	STAT5A	0.8556642356373598	
CHRM2	CLTB	0.866142943288039	
CYP19A1	rs6493497	0.99	
Olanzapine	ADRA2C	1	
CHRM4	CCR7	0.8354005520686607	
HTR1B	GNAI2	0.8526462282435747	
CHRM2	FPR2	0.8354005520686607	
DRD4	CCR5	0.8354005520686607	
JAK1	CSF2RA	0.8281207788973212	
DRD4	CXCR2	0.8354005520686607	
OPRK1	MTNR1B	0.8252219011119977	
HTR1E	PYY	0.833320481754769	
GPR18	TAS2R13	0.8354005520686607	
CHRM2	TAS2R20	0.8354005520686607	
CHRM1	LTB4R2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GRAP2	0.8638247395845513	
GPR18	SST	0.8407682499807351	
HTR5A	CXCL9	0.8407682499807351	
Gabapentin	CACNA2D1	1	
APOB	rs1367117	0.8542055322677212	
HTR7	GPHB5	0.8407682499807351	
HTR1B	TAS2R38	0.8354005520686607	
Olanzapine	CHRM5	1	
HRH1	CHRM1	0.8354005520686607	
KCNH2	rs1137617	0.99	
HTR1D	APP	0.8407682499807351	
HTR1E	SSTR5	0.8354005520686607	
CYP2C9	rs9332131	0.99	
HTR2C	NMBR	0.8354005520686607	
HRH1	CCL23	0.833320481754769	
