LTA	Gastric ulcer	
Cabergoline	DRD3	1	
Pramipexole	HTR1D	1	
CFTR	VAMP8	0.8628338709774962	
HTR2A	PTGFR	0.8252219011119977	
HRH4	S1PR4	0.8252219011119977	
HTR2B	MLNR	0.8354005520686607	
CHRM3	TRH	0.8407682499807351	
ADRA1A	CCKBR	0.8354005520686607	
DRD5	GPHA2	0.8407682499807351	
ATM	RFC3	0.8632667287580127	
CFTR	ARRB2	0.863443159858049	
HTR6	GLP2R	0.8354005520686607	
CHRM4	P2RY13	0.8354005520686607	
HRH4	GNAI2	0.8526462282435747	
DRD4	SSTR3	0.8354005520686607	
DRD2	CXCL10	0.8407682499807351	
ADORA2A	GPR32	0.8252219011119977	
HTR1A	ADRA2A	0.8252219011119977	
DRD4	HTR1D	0.8354005520686607	
GRM5	F2RL3	0.8252219011119977	
HTR2C	P2RY1	0.8354005520686607	
Cabergoline	HTR1D	1	
ADRA1A	HRH1	0.8354005520686607	
HTR1B	CCR4	0.8354005520686607	
CHRM5	HCRT	0.833320481754769	
PDGFRB	PIK3CA	0.8656414349454913	
HTR1B	BDKRB2	0.8354005520686607	
CHRM5	NPS	0.8407682499807351	
GRM5	LTB4R	0.8252219011119977	
rs5760410	SPECC1L	0.9801	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CACNA1I	0.818984274335209	
EGFR	ARPC2	0.8628338709774962	
EGFR	rs11568315	0.99	
CHRM3	KISS1R	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SLC25A13	0.818984274335209	
HTR1B	AGTR2	0.8354005520686607	
HTR2A	PROKR1	0.8354005520686607	
PIK3CB	PDPK1	0.855946747881349	
HTR1B	ADRA2B	0.8252219011119977	
DRD1	CALCR	0.8421959353175904	
ADRB1	MC5R	0.8252219011119977	
DRD2	MT-RNR2	0.8459813396079446	
DRD4	CCL28	0.8407682499807351	
ADRB2	WNT5A	0.863443159858049	
BCL2	rs2849380	0.99	
HTR1A	CXCL10	0.8407682499807351	
HTR1B	GRM6	0.8252219011119977	
UGT1A1	rs10929303	0.9320653479069899	
GRM5	HTR2B	0.8354005520686607	
KIT	GRB10	0.7989062580087279	
Caffeine	CYP2D6	1	
HTR1D	CCL20	0.8407682499807351	
ADORA1	CXCR2	0.8354005520686607	
DRD3	GABBR2	0.8252219011119977	
ADRA1B	LTB4R	0.8252219011119977	
PDGFRA	GRB2	0.8688939580810102	
EGFR	SOS1	0.8700025940714176	
ADRA2A	PMCH	0.833320481754769	
Thalidomide	NFKB1	1	
UGT1A8	rs2070959	0.9702989999999999	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	RLF	0.8638247395845513	
HTR1A	LPAR1	0.8252219011119977	
Hyoscyamine	CHRM4	1	
FGFR2	FRS2	0.8684157372450703	
DRD3	FPR2	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AP4E1	0.8638247395845513	
DRD4	HTR1B	0.8354005520686607	
EGFR	WASL	0.8628338709774962	
HTR2C	ADRA1A	0.8354005520686607	
ADORA1	NMS	0.8407682499807351	
ADRA2A	GNG2	0.8626329038096527	
HTR2B	FFAR2	0.8354005520686607	
ADRB2	NECAP1	0.8664623807565615	
DRD5	HRH2	0.8354005520686607	
DRD5	NPS	0.8407682499807351	
HTR1E	GRM2	0.8252219011119977	
CFTR	rs113993960	0.99	
DRD4	TAS2R1	0.8354005520686607	
CHRM2	TGOLN2	0.863443159858049	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PHC3	0.8638247395845513	
rs6759892	UGT1A9	0.8687458127689781	
ADORA2A	rs2236624	0.99	
DRD1	GNG2	0.8526462282435747	
ADORA1	CCL19	0.8407682499807351	
ADRB2	IAPP	0.8407682499807351	
HRH1	AGT	0.8407682499807351	
DRD3	CCR7	0.8354005520686607	
CFTR	ERLIN2	0.8558909648136892	
HTR6	NPS	0.8407682499807351	
CYP3A4	rs2242480	0.99	
CHRM4	TAS2R5	0.8354005520686607	
GRM5	PROK1	0.8407682499807351	
HTR2A	BDKRB2	0.8354005520686607	
HRH1	LPAR1	0.8252219011119977	
PIK3CA	FGF7	0.8668039466440379	
ATM	XRCC3	0.8564856716515159	
ADRB2	RAB5A	0.8129393082389929	
Nilotinib	CYP2C9	1	
ATM	HIST4H4	0.869475722630551	
DRD4	TAS2R7	0.8354005520686607	
DRD1	GPR20	0.8252219011119977	
PIK3CA	rs870995	0.99	
CHRM3	GNB1	0.8526462282435747	
Paroxetine	CYP2C8	1	
GRM5	LPAR3	0.8252219011119977	
DRD2	ADRA2C	0.8252219011119977	
ADRA1D	GNA11	0.8595571341704282	
HTR1B	MCHR2	0.8354005520686607	
DRD2	rs1799732	0.99	
HTR1E	TAS2R31	0.8354005520686607	
CHRM2	ADORA1	0.8354005520686607	
HRH4	CCL20	0.8407682499807351	
ATM	UBE2N	0.8672683872743503	
rs10929303	UGT1A	0.9414801494009999	
HTR1D	TAS2R42	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*2, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
EGFR	CAMK2D	0.8435102388865442	
KIT	FGFR4	0.8435102388865442	
DRD4	CXCR1	0.8354005520686607	
Paroxetine	CHRM5	1	
PIK3CA	FGF1	0.8694355050132356	
CHRM4	GPR17	0.8252219011119977	
GRM5	LTB4R2	0.8252219011119977	
EGFR	SYNJ1	0.8613363396709319	
CYP2C9	CYP2C9*1, CYP2C9*13, CYP2C9*2, CYP2C9*3	0.99	
NFATC1	PPP3CB	0.8409533856365512	
DRD5	GPHB5	0.8407682499807351	
PIK3CA	GAB2	0.8588236184081405	
PIK3CA	FGFR4	0.8668039466440379	
CHRM2	CCR10	0.8354005520686607	
EGFR	SHC1	0.8690126478566949	
CHRM3	LPAR5	0.8252219011119977	
DRD4	HTR5A	0.8354005520686607	
CYP3A4	rs4646437	0.9509900498999999	
CHRM5	GRM1	0.8354005520686607	
HRH1	UTS2R	0.8354005520686607	
DRD5	GPR32	0.8252219011119977	
CHRM4	TAS2R45	0.8354005520686607	
CHRM5	CASR	0.8354005520686607	
Pseudoephedrine	SLC6A3	1	
PIK3CA	TRAT1	0.8649202379672458	
HTR1D	TAS2R43	0.8354005520686607	
ADORA1	TAS2R31	0.8354005520686607	
PIK3CB	VAV1	0.847975029345742	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CRB1	0.8638247395845513	
HTR1B	CCL23	0.8407682499807351	
CFTR	HGS	0.8628338709774962	
CHRM4	CCR9	0.8354005520686607	
PDGFRB	FGF9	0.8638403979636339	
ADRB2	UBC	0.863443159858049	
ADRA1B	GCG	0.8407682499807351	
DRD4	OXGR1	0.8354005520686607	
CHRM1	ADRA1D	0.8354005520686607	
DRD2	BDKRB2	0.8354005520686607	
FGFR2	PTPN11	0.8624448592074129	
Ibuprofen	CYP2C9	1	
UGT1A8	rs6431558	0.8775210229989678	
EGFR	GFRA3	0.847975029345742	
HTR2A	NMUR2	0.8421959353175904	
DRD5	GPR83	0.8252219011119977	
ADRA1D	NPFFR2	0.8252219011119977	
CYP3A4	rs4646440	0.8775210229989678	
HTR2C	XCL1	0.833320481754769	
HTR1A	GALR2	0.8252219011119977	
ADORA2A	GPBAR1	0.8354005520686607	
HTR1D	NPB	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GABBR1	0.8638247395845513	
UGT1A7	UGT1A7*3	0.8775210229989678	
UGT1A1	rs10929302	0.9135172474836407	
HRH4	APP	0.8407682499807351	
CFTR	SYNJ1	0.8613363396709319	
DRD5	TSHR	0.8354005520686607	
HTR7	GNAS	0.8549476386052599	
HTR1E	KNG1	0.8407682499807351	
DRD3	CXCL11	0.8407682499807351	
CHRM2	SLC2A8	0.863443159858049	
ADORA1	TAS2R38	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PF4V1	0.8638247395845513	
GRM5	GPR132	0.8354005520686607	
CHRM1	NPFFR1	0.8252219011119977	
KIT	SH2B2	0.8351516051398434	
FGFR2	FGF22	0.8694173850177577	
ADRB2	TSHB	0.8407682499807351	
HTR1E	CCL19	0.8407682499807351	
HRH4	GPR17	0.8252219011119977	
CHRM4	HTR1A	0.8354005520686607	
CHRM2	NMUR1	0.8354005520686607	
ADORA1	NMUR2	0.8421959353175904	
HTR1B	GALR2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CTSL	0.818984274335209	
Clozapine	HTR2C	1	
ADORA1	CXCL9	0.8407682499807351	
HRH1	F2RL1	0.8252219011119977	
CHRM1	LPAR6	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	APOE	0.818984274335209	
EGFR	PTK2	0.8435102388865442	
ADORA2A	GPR84	0.8252219011119977	
EGFR	EPS15L1	0.866715527166346	
ADRA1D	NTSR1	0.8252219011119977	
HRH4	HTR1D	0.8354005520686607	
CYP2B6	rs58425034	0.99	
HTR2B	GHRL	0.8407682499807351	
HTR1B	SSTR4	0.8354005520686607	
CHRM4	LPAR5	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SCN5A	0.8638247395845513	
ATM	RIF1	0.8475031000327038	
CHRM3	NMUR2	0.8421959353175904	
TNF	NSMAF	0.8398120133516425	
CYP2A6	CYP2A6*10, CYP2A6*11, CYP2A6*18A, CYP2A6*19, CYP2A6*1A, CYP2A6*4A, CYP2A6*4C, CYP2A6*7, CYP2A6*9A	0.99	
DRD2	GALR2	0.8252219011119977	
CHRM1	NPSR1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CLCA2	0.8638247395845513	
PDGFRA	EREG	0.847975029345742	
CHRM5	F2RL2	0.8252219011119977	
HTR1A	CCR10	0.8354005520686607	
ADRA1A	GNRHR2	0.8354005520686607	
ADRB2	GIPR	0.8354005520686607	
HRH4	PYY	0.833320481754769	
HTR1A	GNG2	0.8526462282435747	
CHRM2	CXCL2	0.8407682499807351	
HTR2A	PROK2	0.8407682499807351	
CHRM2	MCHR1	0.8354005520686607	
DRD3	CXCR4	0.8354005520686607	
EGFR	VAMP2	0.8628338709774962	
CHRM4	GPR55	0.8354005520686607	
UGT1A1	UGT1A1*1, UGT1A1*28, UGT1A1*37, UGT1A1*6	0.9135172474836407	
DRD5	GCG	0.849809014912932	
CYP2B6	CYP2B6*27, CYP2B6*28	0.99	
HTR1E	GNAI3	0.8526462282435747	
EGFR	TRIP10	0.863443159858049	
CHRM4	PNOC	0.8407682499807351	
CYP2C19	CYP2C19*1, CYP2C19*2	0.99	
ADRB1	CRHR1	0.8354005520686607	
DRD4	PENK	0.8407682499807351	
EGFR	SYT9	0.8628338709774962	
PDGFRA	PIK3R1	0.8656414349454913	
HTR7	RLN3	0.8407682499807351	
ADRA1B	PROK1	0.8407682499807351	
CHRM2	CXCL9	0.8407682499807351	
TNF	RACK1	0.7983096722548423	
CHRM1	NMB	0.8407682499807351	
UGT1A9	rs2741049	0.99	
DRD4	TAS2R41	0.8354005520686607	
ADRA1A	GHRL	0.8407682499807351	
ADRB2	TSHR	0.8354005520686607	
ATM	SUMO1	0.8677049598697799	
TP53	rs1042522	0.81831675767688	
KIT	KL	0.8435102388865442	
HRH1	CHRM3	0.8354005520686607	
EGFR	GRIN1	0.8435102388865442	
CHRM2	EPS15L1	0.863443159858049	
ABCB1	rs4728709	0.99	
ADRB2	GPR27	0.8252219011119977	
HTR1B	INSL5	0.8407682499807351	
PDGFRA	SHC1	0.8601235081501506	
Imatinib	ABCB1	1	
ADRA1D	FFAR2	0.8354005520686607	
ADRA2C	APP	0.833320481754769	
HTR1E	HEBP1	0.8407682499807351	
CYP3A4	rs2740574	0.8775210229989678	
HTR1B	NMUR2	0.8421959353175904	
rs2070959	UGT1A9	0.92274469442792	
HTR2C	GNRH2	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GFAP	0.818984274335209	
CYP2D6	CYP2D6*1, CYP2D6*38, CYP2D6*4, CYP2D6*5, CYP2D6*9	0.99	
ADRB2	TF	0.863443159858049	
CHRM1	CCK	0.833320481754769	
CHRM4	TAS2R42	0.8354005520686607	
CHRM2	GNG2	0.8526462282435747	
PRKDC	NHEJ1	0.8458468054109449	
CHRM2	TAS2R43	0.8354005520686607	
HTR1B	PENK	0.8407682499807351	
CHRM4	PPY	0.833320481754769	
UGT1A9	rs3832043	0.9135172474836407	
HTR2A	GNRH2	0.8407682499807351	
DRD4	BDKRB1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR8D2	0.8638247395845513	
FGFR2	NRAS	0.860155337427376	
PIK3CB	PIK3CD	0.8354005520686607	
Clozapine	UGT1A4	1	
Ibuprofen	ABCC1	1	
HTR6	GPR84	0.8252219011119977	
DRD4	MTNR1A	0.8252219011119977	
ADRA1B	MLNR	0.8354005520686607	
CHRM1	HCRTR2	0.8252219011119977	
Ibuprofen	SLCO1A2	1	
PIK3CB	KLB	0.8413177913220824	
CYP2D6	CYP2D6*1, CYP2D6*1xN, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
DRD2	C3	0.8407682499807351	
ADRA1D	ADRA1D	0.849809014912932	
HRH1	HCRT	0.833320481754769	
ADRA1A	OXTR	0.8252219011119977	
UGT2B7	rs7438135	0.99	
HTR2C	NMUR1	0.8354005520686607	
HTR1D	GNAI2	0.8526462282435747	
ADRA1D	CASR	0.8354005520686607	
ADORA1	CNR1	0.8354005520686607	
HTR1D	CXCR2	0.8354005520686607	
EGFR	SPTBN4	0.8435102388865442	
GRM5	AVPR1A	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CST3	0.818984274335209	
PDGFRB	FGFR1	0.8435102388865442	
HTR2B	UTS2B	0.8407682499807351	
EGFR	ARRB1	0.863443159858049	
ADRB2	PACSIN2	0.863443159858049	
Clozapine	HTR3A	1	
HTR1B	NPBWR2	0.8354005520686607	
ADRA2A	rs1800544	0.8375215262118652	
TNF	rs1799724	0.99	
CYP3A4	rs56324128	0.9509900498999999	
CHRM4	LPAR3	0.8252219011119977	
HTR1A	AGTR2	0.8354005520686607	
HTR2A	rs6313	0.99	
NFKB1	NFKBIB	0.847975029345742	
EGFR	rs712829	0.99	
PIK3CA	PDGFRB	0.8656414349454913	
ADRA2C	ADRA2A	0.8459813396079446	
Paroxetine	ABCB1	1	
HTR1A	TAS2R5	0.8354005520686607	
ADRA1A	TACR3	0.8252219011119977	
ADRA1D	ADRA1B	0.849809014912932	
ADRA1D	XCL2	0.833320481754769	
HTR1D	CXCR3	0.8354005520686607	
CHRM2	ARRB2	0.8645785616292008	
HTR1A	NPY2R	0.8252219011119977	
HTR1B	PTGDR2	0.8252219011119977	
DRD4	S1PR2	0.8252219011119977	
HTR1D	GRM2	0.8252219011119977	
HTR1B	CCR2	0.8354005520686607	
HTR6	ADORA2B	0.8354005520686607	
CYP3A4	rs4987161	0.99	
DRD3	GNAI1	0.8526462282435747	
HTR6	ADCYAP1R1	0.8354005520686607	
ATM	UIMC1	0.864131010283043	
HTR7	ADM2	0.8407682499807351	
ATM	RAD9A	0.8632667287580127	
NPHS1	rs3814995	0.8551864921887058	
PDGFRB	FGF20	0.8638403979636339	
HRH1	MLN	0.8407682499807351	
rs8330	UGT1A1	0.9414801494009999	
EGFR	SPTA1	0.8435102388865442	
ADRA1B	CCKAR	0.8252219011119977	
PPARG	MED15	0.7989062580087279	
ADRB2	GPHB5	0.8407682499807351	
ADORA1	HTR1D	0.8354005520686607	
HTR2A	NMBR	0.8354005520686607	
HTR2A	KNG1	0.8407682499807351	
ADRB2	CLTB	0.866142943288039	
DRD2	NPY2R	0.8252219011119977	
ADRA1A	GRPR	0.8354005520686607	
SLC6A3	rs3836790	0.99	
DRD2	GABBR2	0.8252219011119977	
CFTR	TGOLN2	0.8621379174857935	
CHRM2	OXER1	0.8252219011119977	
ADRA1A	GNA12	0.8526462282435747	
PIK3CA	EREG	0.8670221984258657	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PLAG1	0.8638247395845513	
DRD3	CCR1	0.8354005520686607	
CHRM2	CNR1	0.8354005520686607	
PIK3CA	NRG4	0.8670221984258657	
HTR7	GCG	0.849809014912932	
DRD4	TAS2R31	0.8354005520686607	
HTR1A	SSTR5	0.8354005520686607	
CHRM3	LPAR3	0.8252219011119977	
Clomipramine	HTR2B	1	
FGFR2	PDGFB	0.8435102388865442	
HTR1D	OXER1	0.8252219011119977	
PDE4B	ADCY5	0.8281207788973212	
ADRA1B	TACR3	0.8252219011119977	
HTR1E	TAS2R14	0.8354005520686607	
CHRM2	CLTB	0.866142943288039	
Cabergoline	HTR7	1	
CHRM4	CCR7	0.8354005520686607	
HTR1B	GNAI2	0.8526462282435747	
Imatinib	SLC22A1	1	
CHRM2	FPR2	0.8354005520686607	
DRD4	CCR5	0.8354005520686607	
PDGFRB	FGF5	0.8610963123912945	
Clomipramine	SLC6A4	1	
DRD4	CXCR2	0.8354005520686607	
HTR1E	PYY	0.833320481754769	
CHRM2	TAS2R20	0.8354005520686607	
CHRM1	LTB4R2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GRAP2	0.8638247395845513	
APOB	rs1367117	0.8542055322677212	
HTR7	GPHB5	0.8407682499807351	
HTR1B	TAS2R38	0.8354005520686607	
HRH1	CHRM1	0.8354005520686607	
HTR1D	APP	0.8407682499807351	
CYP2C9	rs9332131	0.99	
HTR1E	SSTR5	0.8354005520686607	
HTR2C	NMBR	0.8354005520686607	
HRH1	CCL23	0.833320481754769	
GRM5	GNRH1	0.8407682499807351	
GRM5	NPFFR1	0.8252219011119977	
ADORA1	TAS2R4	0.8354005520686607	
HRH4	CXCL2	0.8407682499807351	
DRD3	SSTR5	0.8354005520686607	
ADRA1D	ADRA1A	0.849809014912932	
CYP1A2	MGST1	0.792109822701367	
HTR1E	TAS2R43	0.8354005520686607	
Clozapine	HTR1B	1	
CHRM4	TAS2R3	0.8354005520686607	
ABCG2	rs2231137	0.99	
FGFR2	PIK3R2	0.8413177913220824	
GRM5	XCL2	0.833320481754769	
ADRA1D	CHRM5	0.8354005520686607	
Cabergoline	HTR1A	1	
ADORA1	CCL27	0.8407682499807351	
DRD4	CCR8	0.8354005520686607	
rs2740574	CYP3A	0.9414801494009999	
CHRM4	GALR2	0.8252219011119977	
HTR1E	NMUR1	0.8354005520686607	
DRD2	HTR1F	0.8354005520686607	
HTR1A	CXCL5	0.8407682499807351	
Paroxetine	CYP1A2	1	
UGT1A8	rs2070959	0.8953382542587163	
HTR1B	ACKR3	0.8354005520686607	
DRD3	HRH3	0.8354005520686607	
CHRM2	OXGR1	0.8354005520686607	
ADRB2	LDLR	0.863443159858049	
ATM	RAD51AP1	0.8564856716515159	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SPATA31A7	0.818984274335209	
ADORA1	S1PR3	0.8252219011119977	
HTR1A	GNAT3	0.8526462282435747	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CAMTA1	0.8638247395845513	
EGFR	JAK1	0.8435102388865442	
HTR2B	UTS2R	0.8354005520686607	
PIK3CA	rs870995	0.8560234044662156	
HTR1E	CXCL10	0.8407682499807351	
ADORA1	C3AR1	0.8354005520686607	
CHRM1	LTB4R	0.8252219011119977	
DRD2	HTR5A	0.8354005520686607	
HTR1D	NMS	0.8407682499807351	
DRD2	SSTR4	0.8354005520686607	
EGFR	HSP90AA1	0.8697543949905541	
UGT1A4	UGT1A4*1a, UGT1A4*3a	0.99	
Meloxicam	CYP3A4	1	
CHRM5	NMBR	0.8354005520686607	
PPARG	rs1801282	0.99	
HRH4	MTNR1A	0.8252219011119977	
ADRB2	STAM2	0.863443159858049	
HTR2C	LPAR3	0.8252219011119977	
HTR1E	GALR2	0.8252219011119977	
HTR1A	rs1364043	0.99	
DRD2	SSTR3	0.8354005520686607	
HTR1A	MCHR2	0.8354005520686607	
ADRA1B	XCR1	0.8252219011119977	
Caffeine	CYP2E1	1	
ADRA1B	GNRH1	0.8407682499807351	
HTR1A	LPAR2	0.8252219011119977	
ABCG2	rs2231135	0.99	
ADRB1	NPS	0.8407682499807351	
ADRA2B	GNAZ	0.8567933402497072	
FGFR2	GDNF	0.8281207788973212	
HTR2B	FFAR3	0.8354005520686607	
HRH4	GNAI1	0.8526462282435747	
CFTR	EGFR	0.8628338709774962	
HTR7	VIPR2	0.8252219011119977	
HTR1B	TAS2R13	0.8354005520686607	
HTR1E	TAS2R39	0.8354005520686607	
HTR1D	GNAT3	0.8526462282435747	
UGT1A8	rs2070959	0.9320653479069899	
HTR1E	TAS2R8	0.8354005520686607	
UGT1A7	rs2070959	0.9702989999999999	
CHRM3	OPN4	0.8354005520686607	
UGT1A	rs1042640	0.8953382542587163	
HTR1B	CXCR4	0.8354005520686607	
GRM5	EDNRB	0.8252219011119977	
DRD1	RXFP1	0.8354005520686607	
CYP2B6	rs3211371	0.99	
HTR2C	rs518147	0.99	
HTR1B	CXCL16	0.8407682499807351	
HTR2B	NMUR2	0.8421959353175904	
Ibuprofen	PLAT	1	
NTRK1	NTRK1	0.8667702798833444	
CHRM2	S1PR4	0.8252219011119977	
FGFR2	NRG4	0.853898073011433	
ABCG2	rs1061018	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KIAA0232	0.8638247395845513	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CLCA2	0.818984274335209	
DRD3	HEBP1	0.8407682499807351	
HTR2C	P2RY10	0.8354005520686607	
EGFR	CD3D	0.8628338709774962	
CHRM4	NPY	0.833320481754769	
HTR6	GPR25	0.8252219011119977	
HTR6	PTGER2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SPATA31A7	0.8638247395845513	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SACS	0.8638247395845513	
CYP2B6	rs35303484	0.99	
ATM	UBE2V2	0.8672683872743503	
ATM	RFC2	0.8632667287580127	
PIK3CB	FGFR4	0.8413177913220824	
HTR1E	GABBR1	0.8252219011119977	
HRH4	CCL27	0.8407682499807351	
CYP3A4	rs4646440	0.99	
CHRM3	F2R	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PEG3	0.818984274335209	
HRH4	S1PR2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SERPING1	0.8638247395845513	
EGFR	CHRM2	0.863443159858049	
DRD3	ADORA1	0.8354005520686607	
ADORA1	CCL5	0.8407682499807351	
ADRA2B	GNAI3	0.8497082254156562	
UGT1A1	rs4148323	0.9135172474836407	
HRH4	NPW	0.8407682499807351	
FGFR2	FGF2	0.8700264030078169	
HTR1B	CCL19	0.8407682499807351	
ADORA1	ADRA2A	0.8252219011119977	
rs2298383	ADORA2A-AS1	0.9801	
ADRB2	PIK3C2A	0.8441288359160942	
DRD5	PTH1R	0.8354005520686607	
DRD3	P2RY4	0.8354005520686607	
PIK3CB	PIK3R1	0.8677324896755692	
CHRM4	HCAR1	0.8354005520686607	
HTR1D	PDYN	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SLC9A8	0.8638247395845513	
CHRM5	MLN	0.8407682499807351	
DRD5	TAAR1	0.8354005520686607	
ADORA2A	FSHR	0.8354005520686607	
HTR1A	PTGER3	0.8252219011119977	
ABCB1	rs17160359	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	THRAP3	0.818984274335209	
HTR1D	P2RY12	0.8354005520686607	
Imatinib	CYP3A5	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CROT	0.818984274335209	
HRH4	TAS2R16	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	RYR2	0.8638247395845513	
CFTR	CTTN	0.8628338709774962	
HTR1B	DRD3	0.8354005520686607	
ADRA1A	P2RY11	0.8252219011119977	
HTR1A	NPY4R	0.8252219011119977	
HTR7	GCGR	0.8354005520686607	
Pseudoephedrine	TNF	1	
HTR2C	rs3813928	0.99	
KIT	FGF20	0.8638403979636339	
CHRM2	S1PR2	0.8252219011119977	
CHRM5	CCKBR	0.8354005520686607	
ADRA1D	GNRHR	0.8354005520686607	
CYP2B6	rs3786547	0.99	
HTR1A	S1PR1	0.8252219011119977	
CHRM1	UTS2R	0.8354005520686607	
PIK3CA	FGF17	0.8694355050132356	
HRH1	PTGER1	0.8252219011119977	
HTR2C	TACR3	0.8252219011119977	
HTR6	TAAR1	0.8354005520686607	
ADORA1	PTGDR2	0.8252219011119977	
HTR2C	NMU	0.8407682499807351	
HRH4	NPBWR2	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*1xN, CYP2D6*2, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
GSTP1	rs1138272	0.99	
Cabergoline	DRD1	1	
DRD1	PTGIR	0.8354005520686607	
HTR1D	TAS2R31	0.8354005520686607	
ADORA1	TAS2R43	0.8354005520686607	
PIK3CA	PIK3CB	0.8672233382374828	
ADRA1D	CCK	0.833320481754769	
HRH4	SSTR2	0.8354005520686607	
IL2	IL3RA	0.8281207788973212	
DRD5	GPR176	0.8252219011119977	
CFTR	CLTA	0.865738626524793	
CFTR	rs121909005	0.99	
ADRA1D	NMB	0.8407682499807351	
HRH1	GNRH1	0.8407682499807351	
HTR1B	PPY	0.833320481754769	
NTRK1	RIT2	0.8338600276875079	
Cevimeline	CHRM3	1	
ADRA1D	GNA12	0.8526462282435747	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	FAM71E2	0.818984274335209	
CHRM2	CXCR4	0.8354005520686607	
APOC1	rs7412	0.8214887322023668	
HTR1D	SAA1	0.8407682499807351	
HTR1B	TAS2R30	0.8354005520686607	
UGT1A8	rs1042597	0.9702989999999999	
EGFR	GRIN2D	0.8435102388865442	
HTR7	RAMP3	0.8421959353175904	
DRD1	MC2R	0.8252219011119977	
CHRM4	TAS2R19	0.8354005520686607	
CHRM2	INSL5	0.8407682499807351	
CHRM1	AVPR1A	0.8354005520686607	
CYP2C9	rs10509680	0.99	
ADRB2	rs1042714	0.99	
DRD3	TAS2R30	0.8354005520686607	
CHRM4	ACKR3	0.8354005520686607	
CHRM2	FNBP1	0.863443159858049	
CYP2C19	CYP2C19*1, CYP2C19*2, CYP2C19*3, CYP2C19*5, CYP2C19*6, CYP2C19*7, CYP2C19*8	0.99	
HRH1	EDNRA	0.8252219011119977	
CFTR	rs78655421	0.99	
Ibuprofen	CYP2C8	1	
DRD1	GPR32	0.8252219011119977	
HTR2A	FFAR3	0.8354005520686607	
UGT1A6	rs4261716	0.9320653479069899	
ADRB2	RXFP1	0.8354005520686607	
UGT1A7	rs6759892	0.8775210229989678	
UGT1A4	rs3732219	0.99	
CYP2D6	CYP2D6*1, CYP2D6*3, CYP2D6*36, CYP2D6*4, CYP2D6*40, CYP2D6*42, CYP2D6*4xN, CYP2D6*56	0.99	
ADRA1B	KISS1R	0.8252219011119977	
DRD2	RXFP3	0.8354005520686607	
ADRA1A	NPFFR1	0.8252219011119977	
CHRM4	CXCR6	0.8354005520686607	
CHRM5	P2RY10	0.8354005520686607	
DRD1	CALCRL	0.8421959353175904	
DRD3	LPAR2	0.8252219011119977	
HTR1E	CCR1	0.8354005520686607	
GRM5	GAST	0.8407682499807351	
HTR2A	KISS1R	0.8252219011119977	
PDGFRA	FGFR3	0.8435102388865442	
CYP2E1	CYP2E1*1A, CYP2E1*5B	0.99	
